num,name,BBclass,Check,smiles
927,sulbenicillin,0,2,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O
928,sulopenem,0,2,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)S[C@H]12
930,suncillin,0,2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(=O)(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-]
931,tacrolimus,0,2,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
932,talampicillin,0,2,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21
933,tazobactam,0,2,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
934,teicoplanin,0,2,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
935,temocillin,0,2,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21
936,theodrenaline,0,2,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O
937,thiphencillin,0,2,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O
938,tigemonam,0,2,CC1(C)[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O
939,tobicillin,0,2,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1
940,tobramycin,0,2,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
941,tolcapone,0,2,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
942,troleandomycin,0,2,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
943,trospectomycin,0,2,CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1
944,tymazoline,0,2,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1
945,vindesine,0,2,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
946,virginiamycin-factor-m1,0,2,CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1
947,xantocillin,0,2,[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-]
948,zorubicin,0,2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
949,cryofluorane,1,2,FC(F)(Cl)C(F)(F)Cl
950,gacyclidine,1,2,C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1
951,fenetylline,1,2,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C
952,acaprazine,1,2,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1
953,acebrochol,1,2,CC(=O)OC1CC[C@@]2(C)C([C@@H]1Br)[C@H](Br)C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
954,acecarbromal,1,2,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O
955,acefurtiamine,1,2,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N
956,aceglutamide,1,2,CC(=O)NC(CCC(N)=O)C(=O)O
957,aceperone,1,2,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
958,acetaminosalol,1,2,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1
960,acetiamine,1,2,CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N
961,acetorphan/racecadotril/ecadotril,1,2,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
962,acetorphine,1,2,CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5
963,acetylmethadol/levacetylmethadol/alphacetylmethadol/betacetylmethadol,1,2,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
964,acevaltrate,1,2,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1
965,acrocinonide,1,2,C=CC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1
967,adafenoxate,1,2,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2
968,adatanserin,1,2,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2
969,alaproclate,1,2,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
970,alclometasone-dipropionate,1,2,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
971,alentemol,1,2,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1
972,alfadolone,1,2,CC12CC(=O)[C@H]3C(CC[C@H]4C[C@H](O)CCC43C)[C@@H]1CCC2C(=O)CO
973,alfaxalone/renanolone,1,2,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
974,algestone-acetonide,1,2,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C
975,aliflurane,1,2,COC1(F)C(F)(F)C1(F)Cl
976,alletorphine,1,2,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2[C@](C)(O)CCC)C1C5
977,allomethadione,1,2,C=CCN1C(=O)OC(C)C1=O
978,almoxatone,1,2,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1
979,alnespirone,1,2,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1
980,alonimid,1,2,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1
981,aloracetam,1,2,CC(=O)NCCn1c(C)cc(C=O)c1C
982,alozafone,1,2,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F
983,alphameprodine/betameprodine,1,2,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC
984,alphamethadol,1,2,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
985,alpiropride,1,2,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC
986,alrestatin,1,2,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
987,amcinafal,1,2,CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1
988,amcinafide,1,2,CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO
989,amcinonide,1,2,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
990,amelometasone,1,2,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
991,ameltolide,1,2,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
992,amesergide,1,2,CC(C)n1cc2c3c(cccc31)C1C[C@@H](C(=O)NC3CCCCC3)CN(C)C1C2
993,amfetaminil,1,2,CC(Cc1ccccc1)NC(C#N)c1ccccc1
994,amineptine,1,2,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21
995,amisulpride,1,2,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
996,amitriptylinoxide,1,2,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
997,amixetrine,1,2,CC(C)CCOC(CN1CCCC1)c1ccccc1
998,amperozide,1,2,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
999,amphenidone,1,2,Nc1cccc(-n2ccccc2=O)c1
1000,ampyzine,1,2,CN(C)c1cnccn1
1001,amylene-hydrate,1,2,CCC(C)(C)O
1002,anileridine,1,2,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
1003,aniracetam,1,2,COc1ccc(C(=O)N2CCCC2=O)cc1
1004,anseculin,1,2,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1
1005,apadoline,1,2,CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2
1006,aprobarbital,1,2,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
1007,aripiprazole,1,2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
1008,ascorbic-acid,1,2,O=C1C(O)=C(O)OC1C(O)CO
1010,atolide,1,2,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1
1011,atromepine,1,2,CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2
1012,atropine-oxide,1,2,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
1013,avizafone,1,2,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1
1014,axamozide,1,2,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1
1015,azabon,1,2,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1
1016,azabuperone,1,2,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
1017,azacyclonol,1,2,OC(c1ccccc1)(c1ccccc1)C1CCNCC1
1018,azaloxan,1,2,O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1
1019,azaquinzole,1,2,c1ccc2c(c1)CCN1CCNCC21
1020,azepindole,1,2,c1ccc2c(c1)cc1n2CCCNC1
1021,azipramine,1,2,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1
1022,balaperidone,1,2,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1
1023,bamifylline,1,2,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
1024,barbital,1,2,CCC1(CC)C(=O)NC(=O)NC1=O
1025,batelapine,1,2,Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2
1026,beclamide,1,2,O=C(CCCl)NCc1ccccc1
1027,beclomethasone/beclometasone,1,2,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
1028,befloxatone,1,2,COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1
1029,bemegride,1,2,CCC1(C)CC(=O)NC(=O)C1
1030,benfotiamine,1,2,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
1031,benorilate,1,2,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
1032,bentazepam,1,2,O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3
1033,bentiamine,1,2,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
1034,benzaprinoxide,1,2,C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21
1035,benzindopyrine,1,2,c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1
1036,benzyl-alcohol,1,2,OCc1ccccc1
1037,berupipam,1,2,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1
1038,bervastatin,1,2,CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2
1039,betamethasone-acibutate,1,2,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO
1040,betamethasone-benzoate,1,2,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1041,binospirone,1,2,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
1042,biotin,1,2,O=C(O)CCCCC1SCC2NC(=O)NC21
1043,bipenamol,1,2,O=C1C[C@H]2SC(C3(O)CN4C(=O)C[C@H]4S3)CN12
1044,biriperone,1,2,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1
1045,bisbentiamine,1,2,C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
1046,bisorcic,1,2,CC(=O)NCCC[C@H](NC(C)=O)C(=O)O
1047,blonanserin,1,2,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
1048,bremazocine,1,2,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C
1049,brofoxine,1,2,CC1(C)OC(=O)Nc2ccc(Br)cc21
1050,bromisoval,1,2,CC(C)C(Br)C(=O)NC(N)=O
1051,bromoform,1,2,BrC(Br)Br
1052,brosotamide,1,2,Cc1cc(Br)cc(C(N)=O)c1O
1053,brosuximide,1,2,O=C1CC(c2cccc(Br)c2)C(=O)N1
1054,brotizolam,1,2,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
1055,buciclovir,1,2,Nc1nc(=O)c2ncn(CC[C@@H](O)CO)c2[nH]1
1056,butacetin,1,2,CC(=O)Nc1ccc(OC(C)(C)C)cc1
1057,butaclamol,1,2,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
1058,butaperazine,1,2,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
1059,butoctamide,1,2,CCCCC(CC)CNC(=O)CC(C)O
1060,butorphanol,1,2,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
1061,cabergoline,1,2,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
1062,cafedrine,1,2,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1
1063,camazepam,1,2,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O
1064,camphor,1,2,CC12CCC(CC1=O)C2(C)C
1065,caproxamine,1,2,CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1
1066,captodiame,1,2,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
1067,carbubarb,1,2,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O
1068,carburazepam,1,2,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21
1069,carfimate,1,2,C#CC(OC(N)=O)c1ccccc1
1070,carmantadine,1,2,O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2
1071,caroxazone,1,2,NC(=O)CN1Cc2ccccc2OC1=O
1072,carperone,1,2,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
1074,carzenide,1,2,NS(=O)(=O)c1ccc(C(=O)O)cc1
1075,cathinone,1,2,C[C@H](N)C(=O)c1ccccc1
1076,cebaracetam,1,2,O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1
1077,celucloral,1,2,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O
1078,cerivastatin,1,2,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
1079,cetohexazine,1,2,Cc1cc(C)c(=O)[nH]n1
1080,cetophenicol/cetofenicol,1,2,CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
1081,cetotiamine,1,2,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N
1082,chloralose,1,2,OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
1083,chlorhexadol/chloralodol,1,2,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl
1084,chlormezanone,1,2,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
1087,chromocarb,1,2,O=C(O)c1cc(=O)c2ccccc2o1
1088,ciclesonide,1,2,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
1089,ciclotizolam,1,2,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21
1090,cicortonide,1,2,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1C3CC(C#N)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C
1091,cilobamine,1,2,CC(C)N[C@H]1C2CCC(CC2)[C@]1(O)c1ccc(Cl)c(Cl)c1
1092,cimemoxin,1,2,NNCC1CCCCC1
1093,cimepanol,1,2,CC(C)C(O)C1CCCCC1
1094,cimoxatone,1,2,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1
1095,cinoctramide,1,2,COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC
1096,cinolazepam,1,2,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
1097,ciprazafone,1,2,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
1098,ciprocinonide,1,2,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1
1099,citatepine,1,2,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12
1100,clebopride,1,2,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1
1101,clidafidine,1,2,Clc1cccc(Cl)c1NC1=NCCO1
1102,clobetasone,1,2,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl
1103,clobetasone-butyrate,1,2,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C
1104,clocapramine,1,2,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1
1105,clocortolone,1,2,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)CO
1106,clocortolone-acetate,1,2,CC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](O)C[C@@]21C
1107,clocortolone-pivalate,1,2,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C
1108,clodazon,1,2,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21
1109,clofenciclan,1,2,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1
1110,clofluperol,1,2,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1
1112,cloperidone,1,2,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1
1113,cloprednol,1,2,C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1114,clorethate/cloretate,1,2,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl
1115,clorgiline,1,2,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1116,cloroperone,1,2,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
1117,clorotepine,1,2,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1
1118,clotiazepam,1,2,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl
1119,cloticasone(cloticasone-propionate),1,2,CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1120,clotixamide(clotixamide),1,2,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
1121,cogazocine,1,2,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C
1122,conorphone(conorfone),1,2,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13
1123,cormetasone,1,2,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
1124,cortexolone(cortodoxonecortifen),1,2,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO
1125,cortisone-acetate,1,2,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
1126,cortisuzol,1,2,CC1=C[C@H]2[C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)c4cccc(S(=O)(=O)O)c4)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)Cc3cnn(-c4ccccc4)c3C=C12
1127,cortivazol,1,2,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1128,cotinine,1,2,CN1C(=O)CCC1c1cccnc1
1129,cotriptyline,1,2,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21
1130,crilvastatin,1,2,CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1
1131,crotetamide,1,2,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C
1132,cyclarbamate,1,2,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1
1133,cyclindole(ciclindole),1,2,CN(C)C1CCc2[nH]c3ccccc3c2C1
1134,cyclobarbital,1,2,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
1135,cyclobenzaprine,1,2,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
1136,cyclopregnol,1,2,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C45CC4CC[C@]5(C)[C@H]3CC[C@]12C
1137,cycotiamine,1,2,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N
1138,cyheptamide,1,2,NC(=O)C1c2ccccc2CCc2ccccc21
1139,cyprenorphine,1,2,COC12C=CC3(CC1C(C)(C)O)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5
1140,cyprodenate,1,2,CN(C)CCOC(=O)CCC1CCCCC1
1141,cyprolidol,1,2,OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1
1142,cyproximide(ciproximide),1,2,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12
1143,dacemazine,1,2,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21
1144,dazadrol,1,2,OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1
1145,decimemide,1,2,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC
1146,delfaprazine,1,2,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1
1147,demoxepam,1,2,O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1
1148,denbufylline,1,2,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O
1149,deprodone,1,2,CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
1150,desciclovir,1,2,Nc1ncc2ncn(COCCO)c2n1
1151,descinolone(descinolone-acetonide),1,2,CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1152,desonide,1,2,CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1
1153,desoximetasone,1,2,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
